id,Rings
90968,12.408452201819701
90969,10.265365543394298
90970,9.546948217699759
90971,7.599266715509714
90972,9.443708926336084
90973,10.937385493484193
90974,8.305049394516598
90975,10.791703733421143
90976,8.420153565423545
90977,8.89493929974167
90978,6.336673388164625
90979,10.476003098046164
90980,8.96120970893659
90981,11.44675052417197
90982,12.56683969527719
90983,4.287195376226342
90984,10.092131376807293
90985,6.1502421467217765
90986,12.886843961277693
90987,8.486695912827367
90988,7.984048125325971
90989,10.784500986098854
90990,9.418036144941548
90991,7.313967760573037
90992,4.903796458550409
90993,8.898112501804402
90994,11.074326727048899
90995,6.905526491149519
90996,14.049071271182664
90997,9.551992781515306
90998,6.739872076121129
90999,6.077225670863794
91000,12.347612121137677
91001,7.3950953456887
91002,8.721503512793891
91003,10.481579524976059
91004,9.570290822868378
91005,8.032140020029974
91006,11.32418070403706
91007,8.399631397268152
91008,8.024927387731806
91009,11.829126135341776
91010,9.955519752304683
91011,9.926542287055648
91012,9.448345167312734
91013,10.236438187663577
91014,9.289527017673732
91015,9.092054090802149
91016,7.50631857763366
91017,11.315500808368899
91018,6.889699163429631
91019,10.863703425969478
91020,8.221960898892297
91021,11.945794155606189
91022,8.47344274294738
91023,5.5777720571715586
91024,7.1121183176660825
91025,11.324934084236174
91026,9.052074726945033
91027,7.2360706865911855
91028,12.86176417332046
91029,10.240076841588891
91030,9.279778717853187
91031,8.877898412346193
91032,6.840095262242757
91033,4.751717434413762
91034,11.248020482332924
91035,7.873003033490301
91036,11.544394839398649
91037,6.969110755162718
91038,12.050469004248349
91039,11.247542635613716
91040,8.831954870621205
91041,7.048605146411154
91042,10.61253227025476
91043,11.477224810504723
91044,7.4388912640069655
91045,7.3443897577077415
91046,7.421173759248614
91047,6.982227423664717
91048,10.338649900020659
91049,10.338716217038863
91050,10.844707971157641
91051,8.67805342505273
91052,10.232633295985037
91053,11.007432090874122
91054,8.271871090521486
91055,7.677151634812974
91056,12.295193697544246
91057,11.56665068327719
91058,15.63013655827373
91059,12.438356297514627
91060,9.872948108465641
91061,8.241612737402459
91062,14.197388428505755
91063,8.483386407104426
91064,10.810125881068055
91065,9.296985477332617
91066,9.804930736312258
91067,8.902087442006199
91068,10.62203407459609
91069,8.839134124007671
91070,8.502363719831862
91071,7.782808804577455
91072,5.467507359239622
91073,6.014248780297826
91074,13.45263035610292
91075,7.334811666804972
91076,14.063141201264603
91077,8.261961509773615
91078,6.576477748402591
91079,7.084202729527844
91080,8.945545809414348
91081,7.54444913501526
91082,10.300775125805039
91083,10.135443981247436
91084,8.097194765573404
91085,11.416817280716781
91086,10.847484848442551
91087,12.062421625453975
91088,9.438171471588362
91089,10.088419239225553
91090,10.63848637651017
91091,9.345776875516973
91092,10.85455110619515
91093,7.257106786086892
91094,5.900114936787253
91095,10.681934773756904
91096,11.341502317705862
91097,14.320925180512328
91098,7.050975421318709
91099,6.813622618624897
91100,9.496628533490155
91101,10.735195037247044
91102,7.887336632561636
91103,8.752867896261526
91104,10.0957998933904
91105,15.851472152174122
91106,11.785793659418216
91107,6.549719276774532
91108,9.948635748572622
91109,11.821190599944101
91110,13.285154913824098
91111,8.968106723956796
91112,7.563865728935307
91113,9.936796393956351
91114,5.925185098183722
91115,10.696405976119292
91116,6.032751929587366
91117,8.9408074386789
91118,6.320002281879637
91119,8.181339007350486
91120,10.01359067998165
91121,9.6060860222316
91122,6.240834760883711
91123,9.745613586303229
91124,13.712955282590753
91125,8.568593744148782
91126,8.623073785110801
91127,6.213674339986584
91128,6.744499867784271
91129,8.720358939415426
91130,9.424361134292344
91131,7.903234548364152
91132,12.113720519223774
91133,10.420754456436002
91134,9.786551346860179
91135,7.1693950853102955
91136,10.64046466265463
91137,12.116605437651794
91138,8.440241586887943
91139,8.89408247712881
91140,8.868628149817303
91141,8.860501047009473
91142,10.869516280075251
91143,6.402762404744884
91144,11.212692301242313
91145,11.61553347084589
91146,5.608064507679134
91147,10.811232189530536
91148,12.660355340738422
91149,7.623191243889856
91150,13.93740873803433
91151,10.862390626389988
91152,9.63000126632745
91153,9.467934926553744
91154,7.821333172716434
91155,10.836663635386751
91156,6.616388914895966
91157,11.492699817408011
91158,9.781069191801896
91159,9.356633830090326
91160,8.857075806620252
91161,9.090783411764358
91162,10.532015523960112
91163,5.94788689883921
91164,9.127431894694228
91165,11.226124888009462
91166,9.802588973643772
91167,8.908108094320447
91168,14.47315866849544
91169,9.603257031457666
91170,6.849717187582018
91171,9.185569482490484
91172,9.413764262057692
91173,11.377515095094857
91174,6.224278612542988
91175,10.111385301592966
91176,10.399285046868405
91177,11.566910522011005
91178,4.733850136149432
91179,12.893329361424163
91180,11.95136246119917
91181,9.543172936539785
91182,10.731686262873621
91183,7.219287186683507
91184,6.421136089957821
91185,10.796674255273949
91186,9.926464418579483
91187,8.983490009745612
91188,9.296406336223507
91189,12.649527543335637
91190,5.6493042105136855
91191,8.915152771630416
91192,12.40783856861266
91193,8.368509457542526
91194,7.615044063458935
91195,7.870376935860744
91196,8.147237726473017
91197,8.20580386857225
91198,6.763833512638659
91199,6.924815343306445
91200,9.763341554810587
91201,10.348885673173504
91202,11.548614131512968
91203,7.306632859238828
91204,7.029966035350675
91205,16.173960238002532
91206,11.400820667960877
91207,12.260915054019986
91208,10.599692098911335
91209,10.320697574442645
91210,6.530408369815049
91211,10.683391179457285
91212,9.69681211796665
91213,5.889596515059205
91214,12.94370262236538
91215,8.724602395554983
91216,5.401036283160146
91217,8.479099996734433
91218,10.107254366811464
91219,10.358084988580394
91220,10.212258358100957
91221,6.955558151362995
91222,11.94546447245938
91223,11.465611294647893
91224,9.562146695131615
91225,11.321284702501233
91226,11.26572443084475
91227,6.789387568101599
91228,9.259037495542533
91229,9.615252897987943
91230,10.583029007453668
91231,11.820724814470804
91232,7.030658211172398
91233,13.757842538111776
91234,7.0754640666143995
91235,9.856770341339868
91236,9.605127844268853
91237,7.430861871202431
91238,8.616641231319965
91239,8.332955764513182
91240,8.866802911310407
91241,12.12751805878514
91242,10.0634562867635
91243,10.994635697103188
91244,13.187508851514188
91245,11.09296923375332
91246,6.639018020161649
91247,9.479023590732709
91248,10.565974639459977
91249,10.964168858296196
91250,7.574065065650524
91251,12.391632881006203
91252,11.937238906582795
91253,7.454150501896786
91254,6.656887086559246
91255,11.986102430612078
91256,10.451430440225312
91257,7.211023699111919
91258,8.009050447856605
91259,13.184455751328795
91260,10.163143082705538
91261,8.993060334379388
91262,9.117149639518335
91263,6.044916114614599
91264,8.694112222846307
91265,7.114280371295266
91266,11.249508250008482
91267,7.7120513916037545
91268,7.071708944403403
91269,13.614745522105443
91270,19.52815760462783
91271,6.642665190149093
91272,9.069941691507143
91273,11.736633175415005
91274,10.299790401902575
91275,9.635617621403492
91276,12.386419208103675
91277,11.202118901011945
91278,11.670736954160587
91279,8.29878266341711
91280,8.81142514965292
91281,7.604076131732695
91282,11.05302773486797
91283,9.229242396569076
91284,9.724489458721457
91285,10.449757342153037
91286,8.417585854328369
91287,9.715608188319559
91288,9.638378069371132
91289,9.766623462817526
91290,7.315452067058358
91291,7.18637696569337
91292,19.630849508413192
91293,11.663037242341685
91294,9.101653314657238
91295,13.679121272027928
91296,8.565332128040772
91297,12.203255959977572
91298,14.172589994958159
91299,7.520842742045579
91300,7.405478798712197
91301,9.030515900258822
91302,9.247605751280783
91303,9.788727007106626
91304,10.180473738830475
91305,10.570982364820052
91306,5.71212269834214
91307,9.132667183636515
91308,11.30857493756006
91309,11.553963783509687
91310,11.201460486472582
91311,8.210282781064624
91312,10.686600621196616
91313,9.557121983427367
91314,6.276698305394855
91315,8.93911208428802
91316,7.346724512929255
91317,10.390434520381746
91318,7.94141883172143
91319,7.067250073257695
91320,8.728204191652422
91321,7.369689036512444
91322,4.326858039877054
91323,9.115332072305526
91324,7.424682929851187
91325,7.047660896653738
91326,10.65090937497154
91327,14.146276784949091
91328,11.074681236448837
91329,9.43787357830323
91330,9.978537454883572
91331,9.203168837913942
91332,14.67150800950823
91333,8.428018742377082
91334,10.445811379578332
91335,4.304721498672243
91336,12.294574145323406
91337,10.928273948882113
91338,9.624832025852958
91339,10.386163716346807
91340,7.621720001257026
91341,6.007650003560209
91342,9.713112506475873
91343,7.1484650236999645
91344,6.6695559323632105
91345,7.43531824068276
91346,7.432078561969465
91347,11.509017623388884
91348,9.240114812457785
91349,10.32895191191626
91350,4.245757197449661
91351,11.55696696331213
91352,9.702749661634375
91353,10.417429636163199
91354,8.553591304533727
91355,7.101077431455723
91356,11.701181991243518
91357,11.155622502464391
91358,16.465330166024437
91359,11.657188459701317
91360,5.739829677327551
91361,9.556134742486016
91362,8.273004531196996
91363,12.457012339170157
91364,8.043182058995033
91365,7.952000868118429
91366,9.96210927549468
91367,10.827700983058252
91368,7.1736716260902575
91369,9.315180666744572
91370,10.977207881574948
91371,8.576621920509494
91372,7.203777084560048
91373,10.770902496358556
91374,6.387438339391145
91375,8.6837867960539
91376,9.033856567026579
91377,10.058545318027566
91378,11.406289585098031
91379,7.213671110581762
91380,9.275433647748462
91381,11.004743716900254
91382,4.503778981945496
91383,6.168103673214315
91384,9.040322884886564
91385,11.200876688772142
91386,9.562860600592616
91387,11.358371724751825
91388,12.922965862973083
91389,5.763682666539408
91390,8.070535542007137
91391,8.03708452352806
91392,11.181612324730024
91393,8.650565739977269
91394,9.985464721837523
91395,10.220643355056588
91396,10.376319521261285
91397,10.979010911259238
91398,11.332299286381119
91399,7.915958375180798
91400,6.6023623267361495
91401,9.826658475249237
91402,13.050631343676935
91403,4.982666362234909
91404,9.19007746752423
91405,11.853998085032012
91406,14.036872860249673
91407,6.814759207414899
91408,8.545610357301255
91409,11.592183190437726
91410,8.583262890482082
91411,11.67703207944377
91412,12.227843586569612
91413,9.27522071022605
91414,8.108451338677941
91415,9.081193036535971
91416,9.46749420883448
91417,9.53152547211555
91418,11.12249184262817
91419,12.10647845969772
91420,11.547466541464233
91421,9.708865639877226
91422,9.713118621087782
91423,13.500022524473387
91424,7.165487419672685
91425,9.64112702710895
91426,7.7928968543463935
91427,9.09233777548391
91428,9.791580644894163
91429,7.46304833905803
91430,12.926584434081335
91431,6.3829611676325015
91432,14.00340064213879
91433,6.481653774687109
91434,11.003899988667207
91435,11.65465382875765
91436,11.64655023138164
91437,11.377670659953411
91438,8.247935883281027
91439,11.595416617925158
91440,11.990952704897422
91441,7.638728888163463
91442,10.01555544707293
91443,13.17513696161127
91444,10.403798620156353
91445,9.537430105703466
91446,6.675977503803313
91447,14.51781426106182
91448,6.102082903364967
91449,10.417164531206039
91450,13.592147550641835
91451,12.200041188864114
91452,9.657791793252697
91453,8.526757790706752
91454,9.77699239814934
91455,16.00497357754931
91456,10.109977259782866
91457,6.11919675836943
91458,10.256019572010937
91459,10.741509574209964
91460,10.511955058069388
91461,9.948680723827795
91462,7.637297374113013
91463,11.528124274812358
91464,9.077189743795289
91465,9.390492725407814
91466,10.267350779584447
91467,15.919136399185216
91468,10.206864194025577
91469,12.061947579709372
91470,6.496918563703387
91471,9.550520620473906
91472,4.5321746791150685
91473,9.790938322602877
91474,11.088032961730693
91475,9.994940272508433
91476,13.148438394857665
91477,7.124374233351727
91478,8.877175053572785
91479,4.549532798843953
91480,11.540558946585408
91481,12.431542341308605
91482,9.608600885900415
91483,7.9520536716681
91484,5.881400310332675
91485,9.861277150923545
91486,9.836382438132112
91487,9.165844658893457
91488,12.360322874604858
91489,14.664753048454303
91490,10.809773833133601
91491,7.326720964485295
91492,10.53239820973825
91493,7.401350530215792
91494,10.740136774494948
91495,9.769484722118767
91496,10.654525162391959
91497,7.979473773899807
91498,7.167158687652819
91499,9.284304382982832
91500,9.653384444985738
91501,10.37779211281342
91502,10.49455946453824
91503,9.315612890429303
91504,7.704478085925949
91505,7.944381833357864
91506,11.870448266368186
91507,10.708857259953632
91508,8.17790742320651
91509,10.407746541631383
91510,11.57488691430065
91511,11.19882267693799
91512,10.037894196734982
91513,8.619231413381453
91514,8.225393778513961
91515,9.262350826738137
91516,9.988018185247288
91517,4.1734609563371015
91518,11.924126674965148
91519,6.918081071973751
91520,6.403790347757849
91521,10.46599699102402
91522,7.659058362468041
91523,10.859966110187
91524,6.907979372316983
91525,11.26167633600109
91526,7.753520011623275
91527,8.635601378518272
91528,11.859647717767267
91529,9.869053264274854
91530,6.372475859764732
91531,10.59169357023821
91532,12.93018247270166
91533,12.123897456470042
91534,9.409037842179869
91535,8.801869313564124
91536,11.118309189865595
91537,12.358473215791777
91538,7.876580480063753
91539,9.0372511242997
91540,11.348646965806001
91541,9.018278927584714
91542,10.612314653512694
91543,15.990211287478974
91544,8.267511049977557
91545,6.263187472365376
91546,11.176349424475813
91547,8.5638483804648
91548,10.829012389844204
91549,7.901317514895252
91550,8.816926643468122
91551,8.52251153289715
91552,9.37573000834489
91553,10.760641200436613
91554,6.683223364332341
91555,7.941038412364037
91556,5.79031309580239
91557,10.492764331709143
91558,12.977690517783946
91559,7.169780499839666
91560,9.726814756192404
91561,9.462537815306515
91562,10.240776750012454
91563,7.948046971732774
91564,10.974245808008305
91565,11.882588333319823
91566,5.756956251193662
91567,10.382801970503772
91568,10.362119062836385
91569,3.8808129491372725
91570,10.044966285863541
91571,9.131884614911048
91572,13.704349109246737
91573,8.17231358716641
91574,10.305767544242228
91575,9.619180937762186
91576,9.304593607114636
91577,10.702756012176629
91578,8.53809811524649
91579,10.672552843868582
91580,10.934128540989022
91581,10.556579793979044
91582,10.366154441675972
91583,9.136517217398193
91584,9.896803130785058
91585,11.743713731868606
91586,12.082220901623888
91587,6.022700651398101
91588,11.455591784577127
91589,5.507240253067621
91590,9.925723715151204
91591,5.539181446469794
91592,6.902091990230447
91593,5.55132209508557
91594,7.952687183603132
91595,8.365940976066826
91596,7.1536567900934
91597,9.111948188337617
91598,10.711534888430725
91599,11.024504573003172
91600,9.03337829603411
91601,6.502243526091626
91602,10.957699923276062
91603,8.415621756140474
91604,9.99279716550996
91605,8.735485072110837
91606,10.531663718798567
91607,8.915996647453467
91608,7.268652411339318
91609,13.312085396304372
91610,10.96745179942616
91611,9.37536187609831
91612,11.673811490031504
91613,9.904686097283223
91614,11.97225704550979
91615,9.62211161138479
91616,8.471804225524508
91617,6.143849997562818
91618,8.867066705084056
91619,9.451533836013208
91620,6.354174071047234
91621,10.100504214968522
91622,8.360081432422495
91623,14.449064287732432
91624,8.785115777948626
91625,5.940734512849356
91626,9.76129784632593
91627,10.07306177591692
91628,10.515496998101222
91629,10.747015770252549
91630,10.460809808498448
91631,8.991514913008723
91632,10.048007554243917
91633,10.69715737940196
91634,7.795931137528541
91635,9.860610135552093
91636,6.870045909954439
91637,11.241808398738382
91638,9.904240122665406
91639,10.078455207620692
91640,9.005738251700146
91641,5.6191222429256555
91642,10.586032928851518
91643,9.256429675057763
91644,9.715122023975734
91645,5.872234337803903
91646,5.695155766572283
91647,11.591654079734896
91648,8.846812985478048
91649,10.227488399260574
91650,9.186818466148416
91651,8.305922832667221
91652,9.65683191026127
91653,6.948943791705683
91654,6.694315412930245
91655,13.817655531712816
91656,5.538247146097793
91657,7.4613225643073715
91658,6.2557421413387075
91659,10.035748995683822
91660,10.306685066655895
91661,9.049130273198019
91662,7.326701544107433
91663,4.251278216774442
91664,10.094749037556495
91665,9.275072418498329
91666,14.423464006042453
91667,6.190020487806018
91668,16.17792872657623
91669,10.244856914367823
91670,7.226997857136245
91671,7.489355506273565
91672,7.553695612571072
91673,10.375617916269473
91674,9.463600909580324
91675,9.61915717595258
91676,10.165879719643145
91677,13.55904304162974
91678,6.315126464832687
91679,9.531121561023888
91680,12.10243279814245
91681,10.702440089680223
91682,8.802418169111897
91683,4.573151017274259
91684,10.470432986781697
91685,6.564240394109264
91686,8.185883105455195
91687,9.647506686979117
91688,15.311004818701118
91689,10.781974182147048
91690,8.031898718764312
91691,4.943667533072936
91692,11.528361121519634
91693,9.846343335131616
91694,9.742024019640208
91695,7.5740319483006875
91696,7.32872575714469
91697,9.399047895421631
91698,3.9054759417480573
91699,9.919251162778501
91700,8.1944190649115
91701,11.883333837192001
91702,10.72273025674135
91703,11.056396447562523
91704,7.031896146031993
91705,7.7422019926621495
91706,9.263321312668474
91707,10.212305755308588
91708,10.923677175352504
91709,11.272613845149586
91710,10.324678269531057
91711,15.526507108764708
91712,10.287807734495926
91713,12.263628703026733
91714,12.368002637296417
91715,10.203127223006291
91716,14.529923252651137
91717,12.145198879849405
91718,10.229050884167671
91719,11.460846115305788
91720,9.525598484122046
91721,10.848300302406209
91722,9.936667063945396
91723,13.627250580104377
91724,6.910698558879401
91725,12.180301886645223
91726,8.798294941587743
91727,4.5129995721510054
91728,8.396116659796995
91729,12.237223275649804
91730,9.742431582794223
91731,17.819619397584823
91732,7.521874576732062
91733,11.677497831504287
91734,11.622099421347482
91735,7.1770302523324325
91736,5.795098000689325
91737,8.38015051937862
91738,8.33687053768083
91739,10.476737020890265
91740,12.88215551830967
91741,10.167207187389737
91742,9.819997062178691
91743,7.962005481641723
91744,9.688652775885735
91745,7.37638504472284
91746,11.842388224004864
91747,7.552491919656941
91748,10.669635495657783
91749,14.18927020700025
91750,8.880452980464074
91751,6.110782332377762
91752,6.072182462586878
91753,7.035243000419342
91754,12.104150390733345
91755,8.812384220356659
91756,10.067209125352418
91757,10.459926615779969
91758,10.361930844156934
91759,10.414312445292994
91760,13.386025918279426
91761,7.967369885610632
91762,9.541707285320888
91763,5.332594987437642
91764,11.527519682760126
91765,9.75059978986806
91766,8.025088880806742
91767,8.577586282223441
91768,10.484698417744758
91769,13.527806098939566
91770,6.64188603482634
91771,13.073182456859202
91772,9.84683744018215
91773,10.270153448395712
91774,11.17366836595222
91775,5.879927568949916
91776,10.526787702975632
91777,4.631127258833192
91778,13.423692515916835
91779,9.348341622105188
91780,6.931233649601303
91781,8.973417178475485
91782,12.815423700121396
91783,9.477439268315404
91784,8.459922839017299
91785,10.919865594643333
91786,9.040705817306064
91787,11.692024311905483
91788,11.812538527260447
91789,8.960970576239413
91790,10.836808802715264
91791,7.108571065719213
91792,6.1293286172310895
91793,9.128214114285246
91794,10.1387957418899
91795,15.857175619143295
91796,7.710923029920494
91797,13.395719939809238
91798,8.533664969538087
91799,11.55621551513885
91800,11.191477045117685
91801,8.757829438861993
91802,10.848300136453881
91803,6.166809320062972
91804,7.214635557051865
91805,11.79467956357684
91806,8.221619893033916
91807,5.698410373567675
91808,10.499445872746795
91809,10.969268064797031
91810,11.644575550668959
91811,10.68481208053172
91812,6.620034880503196
91813,7.328353211570331
91814,10.330972042071354
91815,9.925158677476281
91816,9.237976287462773
91817,7.462563581425911
91818,7.159087492644179
91819,5.952804057421727
91820,9.619497157398243
91821,5.799080539719395
91822,10.020035284014483
91823,11.976936431830213
91824,7.013848822946606
91825,9.053172187434765
91826,7.9255208821059835
91827,9.115171764686096
91828,8.545452214681163
91829,11.163876853505176
91830,6.751668059931784
91831,8.61455397282222
91832,7.29202750980393
91833,10.297737581653163
91834,9.846877588634346
91835,5.417746179889362
91836,6.944186565894552
91837,8.602873955468217
91838,8.062693866052742
91839,11.497231763550182
91840,7.227818297502408
91841,10.152954857334535
91842,7.377789883942167
91843,11.269025744139775
91844,5.170203512808492
91845,11.915872644962935
91846,10.050691696448999
91847,6.499986227581309
91848,9.87127057022962
91849,14.367067354588562
91850,9.394923299781713
91851,10.173866859084884
91852,14.06042346012419
91853,9.836815776605546
91854,7.406589071397864
91855,9.871853486060752
91856,8.344232901148086
91857,8.196322208601245
91858,9.73614307659284
91859,9.231235818980378
91860,9.05462646441218
91861,7.00229864445628
91862,8.463217457931462
91863,7.51189919307356
91864,4.211935952211997
91865,12.623143311538039
91866,6.635910752393958
91867,9.095044524573915
91868,8.983685001370382
91869,9.059959255400745
91870,10.337128997868085
91871,11.572411581185996
91872,5.31715456885677
91873,11.719641196900909
91874,10.278981992965962
91875,6.044947959734169
91876,8.80784083923212
91877,8.3435331757609
91878,10.976926626954333
91879,6.377506161280577
91880,11.689496153753582
91881,9.004815232822317
91882,14.036903147355472
